Category1,Category2,Category3,Chain,Update date,Name,address,Y,X,NEMS Code,Note,NBID,NB_name
food,fast food,regular,0,20180706,OTTAWA PIZZA,320 BANK STREET,45.41440964,-75.69568634,423,,24,Centretown
food,other,snack,0,20180706,OTTAWA ROASTERY,1221 KILBORN AVENUE,45.38481522,-75.67126465,,,903,Billings Bridge - Alta Vista
food,convenience store,regular,0,20180706,OTTAWA SOUTH GROCERY,431 Sunnyside Ave,45.39172745,-75.68988037,,,83,Old Ottawa South
food,fast food,regular,1,20180628,OUTTAKES,131 RIOCAN AVENUE,45.26908112,-75.74034119,262,,914,Chapman Mills
food,fast food,regular,1,20180628,OUTTAKES,2214 BANK STREET,45.3526001,-75.65356445,262,,97,South Keys - Greenboro West
food,fast food,regular,1,20180628,OUTTAKES,2385 CITY PARK DRIVE,45.43159103,-75.61360168,262,,912,Carson Grove - Carson Meadows
food,fast food,regular,1,20180628,OUTTAKES,3090 CARLING AVENUE,45.35335922,-75.80509949,262,,901,Bayshore - Belltown
food,restaurant,regular,0,20180710,Owl of Minerva,"710 Somerset Street W, Ottawa, ON K1R 6P5",45.4106799,-75.7073099,,,957,West Centretown
food,restaurant,regular,0,20180706,OX HEAD RESTAURANT,790 KANATA AVENUE,45.31006622,-75.90950775,,,928,Kanata Lakes - Arcardia
food,restaurant,nightlife,0,201806,OZ KAFE,"
10 York St, Ottawa, ON K1N 5S6",45.4269871,-75.6939654,,,908,Byward Market
food,fast food,regular,0,20180706,OZZY FOOD MARKET,3867 ALBION ROAD,45.3432312,-75.63663483,98,,52,Hunt Club Upper -Blossom Park - Timbermill
food,restaurant,regular,0,20180706,PALAIS IMPERIALE/ROYAL THAI,311-313 DALHOUSIE STREET,45.42930222,-75.69127655,,,908,Byward Market
food,fast food,regular,0,20180706,PALERMO EXPRESS,143 SPARKS STREET,45.42232132,-75.69885254,413,,24,Centretown
food,restaurant,regular,0,20180710,Palki Cuisine of India,"1060 Ogilvie Road, Ottawa, ON K1J 7P8",45.4249044,-75.6338232,,,940,Overbrook - McArthur
store,pharmacy,regular,0,20180706,Palmyra Guardian,1013 Merivale Rd,45.37962723,-75.73280334,,,18,Carlington
food,fast food,coffee shop,0,20180706,PAM'S COFFEE AND TEA CO,2525 CARLING AVENUE,45.36480713,-75.78634644,94,,906,Britannia Village
food,restaurant,nightlife,0,20180710,Panago Pizza,"1069 Bank Street, Ottawa, ON K1S 3W9",45.3947776,-75.6833692,,,83,Old Ottawa South
food,restaurant,regular,0,20180706,PANCHO VILLA,361-8 ELGIN STREET,45.41532135,-75.68792725,,,24,Centretown
food,restaurant,regular,0,20180706,PANDA GARDEN BUFFET,420-16 HAZELDEAN ROAD,45.30115891,-75.88137054,,,924,Glen Cairn - Kanata South Business Park
food,fast food,regular,0,20180706,PANERA BREAD,320 WEST HUNT CLUB ROAD,45.33875275,-75.71385193,356,,51,Hunt Club South Industrial
food,convenience store,regular,0,20180706,PANTRY PLUS,2433 St Joseph Blvd,45.46995926,-75.52843475,,,915,Convent Glen - Orléans Woods
food,fast food,regular,1,20180628,PAPA JOE'S PIZZA,4000 BRIDLE PATH DRIVE,45.34846878,-75.64555359,,,38,Emerald Woods - Sawmill Creek
food,fast food,regular,1,20180628,PAPA JOE'S PIZZA,527 BRONSON AVENUE,45.40610504,-75.70249939,,,24,Centretown
food,fast food,regular,1,20180628,PAPA JOE'S PIZZA,5669 BANK STREET,45.27723312,-75.56790161,,,925,Greely
food,restaurant,regular,0,20180706,PAPA SAM'S II,1374 STITTSVILLE MAIN STREET,45.26292038,-75.92646027,,,951,Stittsville
food,restaurant,regular,0,20180710,Paradise Poké,"134 Bank Street, Ottawa, ON K1P 5N8",45.4191262,-75.6998058,,,24,Centretown
food,fast food,regular,0,20180706,PARADISE SHAWARMA,1441 OGILVIE ROAD,45.43188858,-75.61836243,324,,912,Carson Grove - Carson Meadows
food,restaurant,regular,0,20180710,Paramount,"50 Rideau St, Ottawa, ON K1N 9J7",45.4251195,-75.6917194,,,949,Sandy Hill
food,specialty,farmer's market,0,20180706,Parkdale Farmer Market,,45.40148926,-75.72971344,,,47,Hintonburg - Mechanicsville
store,pharmacy,regular,0,20180706,PARKWAY PHARMACY,311 McArthur Av,45.43206406,-75.6553421,,,954,Vanier South
food,specialty,deli meat cheese,0,20180706,PARMA RAVIOLI,1314 Wellington St W,45.39854813,-75.73677063,,,55,Island Park - Wellington Village
food,fast food,regular,0,20180706,PARTI PIZZA,267 GREENBANK ROAD,45.32437515,-75.77767944,253,,108,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods
food,restaurant,regular,0,20180710,Pasticceria Gelateria Italiana,"200 Preston Street, Ottawa, ON K1R 7P9",45.4057881,-75.7128132,,,957,West Centretown
food,specialty,bakery,0,20180710,Pasticceria Gelateria Italiana,"200 Preston Street, Ottawa, ON K1R 7P9",45.4057881,-75.7128132,,,957,West Centretown
food,specialty,bakery,0,20180706,PATISSERIE FINE DELICE ROYAL INC,1600 Forest Valley Dr,45.44888687,-75.53586578,,,913,Chapel Hill North
food,restaurant,nightlife,0,201806,Patty Boland's Irish Carvery & Pub,"101 Clarence Street, Ottawa, ON K1N 5P5, Canada",45.429353,-75.69244,,,908,Byward Market
food,restaurant,nightlife,0,201806,Patty's Pub,"1186 Bank Street, Ottawa, ON K1S 0W6, Canada",45.391914,-75.681614,,,83,Old Ottawa South
store,pharmacy,regular,0,20180706,Paul's Pharmasave,"990 River Rd  
",45.2339325,-75.67707825,,,64,Manotick
food,fast food,regular,0,20180706,PAVARAZZI GOURMET PIZZA,491 SOMERSET STREET WEST,45.4138298,-75.70027924,230,,24,Centretown
food,fast food,regular,0,20180706,PEACE GARDEN CAFE,47 CLARENCE STREET,45.42898178,-75.69434357,404,,908,Byward Market
food,restaurant,regular,0,20180706,PEACH GARDENS,273 MONTREAL ROAD,45.43675232,-75.6603241,,,953,Vanier North
food,restaurant,regular,0,20180706,PEARL HOUSE RESTAURANT,1160 BEAVERWOOD ROAD,45.22351837,-75.6844635,,,64,Manotick
food,restaurant,regular,0,20180706,PEARL OF INDIA,2181 ST JOSEPH BOULEVARD,45.46743393,-75.53378296,,,915,Convent Glen - Orléans Woods
food,restaurant,regular,0,20180706,PELICAN FISHERY & GRILL,1500 BANK STREET,45.38115311,-75.67022705,,,903,Billings Bridge - Alta Vista
food,restaurant,regular,0,20180706,PERFECTION-SATISFACTION-PROMISE,167 LAURIER AVENUE EAST,45.42518616,-75.68364716,,,949,Sandy Hill
food,restaurant,regular,0,20180706,PERKINS FAMILY RESTAURANT,1130 ST LAURENT BOULEVARD,45.42454529,-75.63832855,,,940,Overbrook - McArthur
food,fast food,regular,0,20180706,PEROGIES,1129 BAXTER ROAD,45.35074615,-75.78210449,298,,54,Iris - Queensway Terrance South
food,restaurant,regular,0,20180706,PERSPECTIVES RESTAURANT,525 LEGGET DRIVE,45.34803772,-75.91759491,,,907,Brookside - Briarbrook - Morgan's Grant
food,fast food,regular,0,20180706,PESTO'S DELI,471 HAZELDEAN ROAD,45.29835892,-75.88969421,398,,929,Katimavik - Hazeldean
food,specialty,deli meat cheese,0,20180706,Pesto's Italian Delicatessen & Sandwich shop,471 Hazeldean Rd,45.29844666,-75.88973236,,,929,Katimavik - Hazeldean
food,specialty,deli meat cheese,0,20180706,PETE & GUS MEAT MARKET,2201 Jockvale Rd,45.27578735,-75.7773819,,,938,Old Barrhaven West
food,restaurant,nightlife,0,201806,PETER DEVINE'S IRISH CARVERY,"73 Clarence Street, Ottawa, ON K1N 5P5",45.4291016,-75.6933872,,,908,Byward Market
food,convenience store,gas station,0,20180706,PETER'S GAS BAR,2050 Robertson Rd,45.32294464,-75.8295517,,,6,Bells Corners East
food,restaurant,nightlife,0,201806,Petit Bill's Bistro,"1293 Wellington St W, Ottawa, ON K1Y 3B1",45.3990721,-75.7354761,,,55,Island Park - Wellington Village
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1007 St. Laurent Blvd,45.42838287,-75.63917542,,,940,Overbrook - McArthur
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,"1018 Cyrville Rd, Gloucester, ON K1J 7S4",45.4252844,-75.6374316,,,940,Overbrook - McArthur
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,120 Eagleson Rd,45.31002808,-75.8807373,,,929,Katimavik - Hazeldean
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1372 Prince of Wales Dr,45.37015533,-75.70407867,,,16,Carleton Heights - Rideauview
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1431 Woodroffe Ave,45.34265518,-75.75624847,,,31,Cityview - Crestview - Meadowlands
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1432 Baseline Rd,45.3612442,-75.73899078,,,950,Skyline - Fisher Heights
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1685 10th LINE RD,45.46814728,-75.49162292,,,920,Fallingbrook
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1740 St Laurent Blvd,45.40503693,-75.6269989,,,917,East Industrial
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1847 Bank St,45.37011337,-75.66274261,,,932,Ledbury - Heron Gate - Ridgemont
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,"1856 Carling Ave, Ottawa, ON K2A 1E3",45.3757592,-75.7571766,,,910,Carlingwood West - Glabar Park - McKellar Heights
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1881 Robertson Rd,45.32746124,-75.82115936,,,6,Bells Corners East
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1900 Prince of Wales Dr,45.35308075,-75.70461273,,,16,Carleton Heights - Rideauview
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1941 Innes Rd,45.41942596,-75.59648132,,,86,Pineview
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1960 Innes Rd,45.4188118,-75.59464264,,,926,Greenbelt
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,1988 St Joseph Blvd,45.46406174,-75.53919983,,,913,Chapel Hill North
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,2073 Montreal Rd,45.4475174,-75.59499359,,,93,Rothwell Heights - Beacon Hill North
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,2180 Montreal Road,45.44927216,-75.58840942,,,3,Beacon Hill South - Cardinal Heights
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,2471 Bank Street,45.35408401,-75.64640808,,,97,South Keys - Greenboro West
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,2536 Bank St,45.35357666,-75.6419754,,,52,Hunt Club Upper -Blossom Park - Timbermill
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,2577 Baseline Rd,45.34144592,-75.78787231,,,54,Iris - Queensway Terrance South
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,2630 Innes Rd,45.43155289,-75.56394958,,,904,Blackburn Hamlet
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,292 Rideau St,45.42864227,-75.68526459,,,949,Sandy Hill
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,3055 St Joseph Blvd,45.47842026,-75.51232147,,,943,Queenswood Heights
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,3095 Carling Ave,45.35376358,-75.80874634,,,901,Bayshore - Belltown
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,3201 Conroy Rd,45.37389374,-75.62397766,,,917,East Industrial
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,3300 Woodroffe Ave,45.27601624,-75.71938324,,,937,Old Barrhaven East
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,3320 Fallowfield Rd,45.29772186,-75.73174286,,,937,Old Barrhaven East
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,3766 Fallowfield Rd,45.28736115,-75.75745392,,,938,Old Barrhaven West
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,3775 Strandherd Dr,45.26887131,-75.7495575,,,952,Stonebridge - Half Moon Bay - Heart's Desire
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,390 Parkdale Ave,45.40095139,-75.72962952,,,47,Hintonburg - Mechanicsville
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,4000 Riverside Dr,45.33387756,-75.69404602,,,927,Hunt Club Woods - Quintarra - Revelstoke
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,42 Montreal Rd,45.43307877,-75.66817474,,,954,Vanier South
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,4358 Innes Rd,45.45937729,-75.49118805,,,942,Portobello South
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,470 Bronson Ave,45.40750504,-75.70381165,,,957,West Centretown
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,500 Eagleson Rd,45.29243469,-75.87113953,,,924,Glen Cairn - Kanata South Business Park
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,"5336 Boundary Rd, Carlsbad Springs, ON K0A 1K0",45.3449535,-75.4436251,,,918,Edwards - Carlsbad Springs
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,570 Terry Fox Dr,45.30804443,-75.91563416,,,928,Kanata Lakes - Arcardia
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,6061 Hazeldean Rd,45.27271271,-75.93093109,,,951,Stittsville
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,6250 Hazeldean Rd,45.26779938,-75.93798065,,,951,Stittsville
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,676 Somerset St W,45.41112137,-75.7059021,,,957,West Centretown
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,690 Hunt Club Rd,45.34285736,-75.66976929,,,48,Hunt Club - Ottawa Airport
food,convenience store,gas station,1,20180703,Petro-Canada convenience store,"7 Carbrooke St, Kanata, ON K2L 1B1",45.3023544,-75.8791186,,,924,Glen Cairn - Kanata South Business Park
store,pharmacy,regular,0,20180706,Pharm Can Drug Mart,71 Willow St,45.40710449,-75.70928192,,,957,West Centretown
store,pharmacy,regular,0,20180706,Pharma Plus,1415 Carling Ave,45.38604355,-75.74043274,,,958,Westboro
store,pharmacy,regular,0,20180706,Pharmacie Brisson Pharmacy Ltd,270 Dalhousie St,45.43032455,-75.69248199,,,908,Byward Market
store,pharmacy,regular,0,20180706,Pharmacie Campus Pharmacy,100 Marie-Curie Private,45.42182159,-75.68041229,,,949,Sandy Hill
store,pharmacy,regular,0,20180706,Pharmacie Centrum Pharmacy Inc,210 Centrum Blvd,45.47913742,-75.51190186,,,943,Queenswood Heights
store,pharmacy,regular,0,20180706,Pharmacie Jean Coutu Pharmacy,262 Montreal Rd  ,45.43638992,-75.66046143,,,954,Vanier South
store,pharmacy,regular,0,20180706,Pharmacie Jean Coutu Pharmacy,2701 St Joseph Blvd,45.47206116,-75.52360535,,,915,Convent Glen - Orléans Woods
store,pharmacy,regular,0,20180706,Pharmacie La Colombe Pharmacy,745B Montreal Rd,45.44480515,-75.63744354,,,956,Wateridge Village
store,pharmacy,regular,0,20180706,Pharmacie La Paix Pharmacy,390 Mcarthur Ave  ,45.43186188,-75.65022278,,,940,Overbrook - McArthur
store,pharmacy,regular,0,20180706,Pharmacie Orleans Pharmacy,4275 Innes Rd.,45.4587822,-75.49617767,,,943,Queenswood Heights
store,pharmacy,regular,0,20180706,Pharmacity Drugstore,1 Centrepointe Dr,45.34874344,-75.7677002,,,23,Centrepointe
store,pharmacy,regular,0,20180706,Pharmasave Cyril Pharmacy,1795 Kilborn Ave,45.38802719,-75.64506531,,,87,Playfair Park - Lynda Park - Guildwood Estates
store,pharmacy,regular,0,20180726,Pharmasave Respect Rx Ottawa West,"2006 Robertson Road, Nepean, ON K2H 1A5",45.3238551,-75.8271577,,,6,Bells Corners East
store,pharmacy,regular,0,20180706,Pharmasave Victoria,1065 Wellington St,45.40367126,-75.72492218,,,47,Hintonburg - Mechanicsville
food,restaurant,nightlife,0,20180706,PHI BISTRO AND BAR,123 METCALFE STREET,45.42040253,-75.69515228,,,24,Centretown
food,restaurant,regular,0,20180706,PHO 36,1600-5 MERIVALE ROAD,45.34944534,-75.73339844,,,31,Cityview - Crestview - Meadowlands
food,restaurant,regular,0,20180706,PHO 99,120 LEBRETON STREET NORTH,45.40713882,-75.7078476,,,957,West Centretown
food,restaurant,regular,0,20180706,PHO BAC ORIENTAL CUISINE,873 SOMERSET STREET WEST,45.40880966,-75.71318054,,,957,West Centretown
food,restaurant,regular,0,20180706,PHO BO GA,12A LEBRETON STREET NORTH,45.40971756,-75.70939636,,,957,West Centretown
food,restaurant,regular,0,20180706,PHO BO GA 2,857 SOMERSET STREET WEST,45.40900421,-75.71269226,,,957,West Centretown
food,restaurant,regular,0,20180706,PHO BO GA 2 (TOO),843 SOMERSET STREET WEST,45.40904999,-75.71240234,,,957,West Centretown
food,restaurant,regular,0,20180706,PHO BO GA 3,947 SOMERSET STREET WEST,45.40814209,-75.71556854,,,957,West Centretown
food,restaurant,regular,0,20180706,PHO BO GA KING,778 SOMERSET ST,45.41012573,-75.70968628,,,957,West Centretown
food,restaurant,regular,0,20180706,PHO BO GA TRUC RESTAURANT,275 BANK STREET,45.41560745,-75.69641876,,,24,Centretown
food,restaurant,regular,0,20180706,PHO BY NIGHT (SWEET ART),309 DALHOUSIE STREET,45.42938232,-75.69135284,,,908,Byward Market
food,restaurant,regular,0,20180710,Pho Haven,"2900 Woodroffe Avenue, Ottawa, ON K2J 4G3",45.2922857,-75.7289418,,,937,Old Barrhaven East
food,fast food,regular,0,20180706,PHO HOAN,6-574 MONTREAL ROAD,45.44097519,-75.64427948,386,,940,Overbrook - McArthur
food,restaurant,regular,0,20180706,PHO KAM LONG RESTAURANT,"3635 RIVERGATE WAY,BLD. B",45.3447876,-75.69200897,,,927,Hunt Club Woods - Quintarra - Revelstoke
food,restaurant,regular,0,20180706,PHO LA EXPRESS,79 MONTREAL ROAD,45.433815,-75.66763306,,,953,Vanier North
food,restaurant,regular,0,20180706,PHO LA FUSION,765 SOMERSET STREET WEST,45.41019058,-75.70947266,,,957,West Centretown
food,fast food,regular,0,20180706,PHO MAY,1245 DONALD STREET,45.4300499,-75.63818359,383,,940,Overbrook - McArthur
food,restaurant,regular,0,20180706,PHO MI BO GA,2430-8 BANK STREET,45.35334015,-75.64910126,,,97,South Keys - Greenboro West
food,restaurant,regular,0,20180706,PHO MOONLIGHT,442 HAZELDEAN ROAD,45.29956436,-75.88514709,,,924,Glen Cairn - Kanata South Business Park
food,restaurant,regular,0,20180710,Pho Phu Chau,"947 Somerset Street W, Ottawa, ON K1R 6R8",45.4080884,-75.7155794,,,957,West Centretown
food,restaurant,regular,0,20180706,PHO THI FUSION RESTAURANT,129-4 RIOCAN AVENUE,45.2690239,-75.73956299,,,914,Chapman Mills
food,restaurant,regular,0,20180706,PHO THI NOODLE SOUP RESTAURANT,1691 MERIVALE ROAD,45.34636307,-75.73008728,,,905,Borden Farm - Fisher Glen
food,restaurant,regular,0,20180706,PHO THU DO,765 SOMERSET ST. W.,45.33372116,-75.69232178,,,48,Hunt Club - Ottawa Airport
food,restaurant,regular,0,20180706,PHO THU DO RESTAURANT,781 SOMERSET STREET WEST,45.40991974,-75.71012115,,,957,West Centretown
food,restaurant,regular,0,20180710,Pho Tuan,"300 Booth Street, Ottawa, ON K1R 7J9",45.409169,-75.710563,,,957,West Centretown
food,restaurant,regular,0,20180710,Pho Van Van,"127 Holland Avenue, Ottawa, ON K1Y 0Y2",45.3994777,-75.7314837,,,47,Hintonburg - Mechanicsville
food,restaurant,regular,0,20180710,Pho Vietnam,"1187 Saint Laurent Boulevard, Ottawa, ON K1K 3B7",45.4228957,-75.6358246,,,940,Overbrook - McArthur
food,restaurant,regular,0,20180710,Pho VN Express,"204 - 275 Slater Street, Ottawa, ON K1P 5H9",45.4196147,-75.6991582,,,24,Centretown
food,restaurant,regular,0,20180706,PHO'LICIOUS,300 BOOTH STREET,45.40916061,-75.71054077,,,957,West Centretown
food,restaurant,regular,0,20180710,Pho-V,"2181 Ogilvie Road, Ottawa, ON K1J",45.445911,-75.594449,,,3,Beacon Hill South - Cardinal Heights
food,restaurant,regular,0,20180710,Phuket Royal,"713 Somerset Street W, Ottawa, ON K1R 6P7",45.4107094,-75.707819,,,957,West Centretown
food,grocery,small,0,20180706,PHUOC-LOI GROCERY,791 SOMERSET STREET WEST,45.40979004,-75.71052551,,,957,West Centretown
food,restaurant,regular,0,20180706,PHU-YEN RESTAURANT,700 MARCH ROAD,45.3500824,-75.92467499,,,907,Brookside - Briarbrook - Morgan's Grant
store,other,sweet and treats,1,20180703,Piccolo Grande,55 Murray St,45.42949677,-75.69441223,,,908,Byward Market
store,other,sweet and treats,1,20180703,Piccolo Grande,96 Bank St,45.42015076,-75.70068359,,,24,Centretown
food,restaurant,regular,0,20180710,Pietro’s Corner,"300 Richmond Road, Ottawa, ON K1Z 6X6",45.392468,-75.7526465,,,958,Westboro
food,grocery,small,0,20180706,PIGGY MARKET,400 Winston Ave,45.39119339,-75.75653076,,,958,Westboro
food,fast food,regular,0,20180706,PILI PILI GRILLED CHICKEN,205 DALHOUSIE STREET,45.43200302,-75.69360352,81,,908,Byward Market
food,restaurant,regular,0,20180706,PILO'S RESTAURANT,876 MONTREAL ROAD,45.44615173,-75.63036346,,,912,Carson Grove - Carson Meadows
food,specialty,deli meat cheese,0,20180706,PINECREST DELI,2833 Dumaurier Ave,45.35079956,-75.79373932,,,106,Whitehaven - Queensway Terrace North
food,restaurant,regular,0,20180706,PINELOPI'S GREEK KITCHEN INC,4100-109 STRANDHERD DRIVE,45.26034927,-75.76838684,,,937,Old Barrhaven East
nightlife,nightlife,nightlife,0,20180706,Pink Night Club,"172 Rideau St, Ottawa, ON K1N 5X6",45.4270733,-75.6893461,,,949,Sandy Hill
store,other,sweet and treats,0,20180706,Pinkberry,100 Bayshore Dr,45.34829712,-75.80606842,,,901,Bayshore - Belltown
food,restaurant,nightlife,0,20180710,Pints and Quarts,"779 Bank Street, Ottawa, ON K1S 3V3",45.4034989,-75.6884241,,,923,Glebe - Dows Lake
food,convenience store,gas station,1,20180703,Pioneer Energy,1134 Ogilvie Rd,45.42604065,-75.63114166,,,940,Overbrook - McArthur
food,convenience store,gas station,1,20180703,Pioneer Energy,1795 Bantree St,45.40702438,-75.61720276,,,917,East Industrial
food,convenience store,gas station,1,20180703,Pioneer Energy,2688 ST. JOSEPH BLVD.,45.47147751,-75.52282715,,,939,Orléans Village - Chateauneuf
food,convenience store,gas station,1,20180703,Pioneer Energy,2931 Bank St,45.34803772,-75.62517548,,,52,Hunt Club Upper -Blossom Park - Timbermill
food,convenience store,gas station,1,20180703,Pioneer Energy,590 Montreal Rd,45.44162369,-75.64420319,,,940,Overbrook - McArthur
food,convenience store,gas station,1,20180703,Pioneer Energy,631 INDUSTRIAL AVE,45.41109085,-75.6410141,,,917,East Industrial
food,fast food,regular,0,20180725,Pi-Rho Grill,"346 Elgin Street, Ottawa, ON K2P 1M5",45.4157843,-75.6888317,,,24,Centretown
food,restaurant,regular,0,20180710,Pita Bell,"1846 Carling Avenue, Ottawa, ON K2A 1E3",45.3757929,-75.756809,,,910,Carlingwood West - Glabar Park - McKellar Heights
food,fast food,regular,1,20180628,PITA PIT,"2016 Ogilvie Rd, Gloucester, ON K1J 7N9",45.4369769,-75.6035083,414,,3,Beacon Hill South - Cardinal Heights
food,fast food,regular,1,20180628,PITA PIT,6-3722 INNES ROAD,45.45009613,-75.51732635,414,,75,Chapel Hill South
food,fast food,regular,1,20180628,PITA PIT,"700 Eagleson Rd, Kanata, ON K2M 2G9",45.2859368,-75.8680446,414,,924,Glen Cairn - Kanata South Business Park
food,restaurant,regular,0,20180706,PIZARRO'S RESTAURANT,366 MARGUERITE AVENUE,45.4306488,-75.66647339,,,940,Overbrook - McArthur
food,restaurant,regular,1,20180629,PIZZA HUT,1550 MERIVALE ROAD,45.35385895,-75.73584747,,,31,Cityview - Crestview - Meadowlands
food,restaurant,regular,1,20180629,PIZZA HUT,1581 GREENBANK ROAD,45.27355957,-75.7463913,,,937,Old Barrhaven East
food,restaurant,regular,1,20180629,PIZZA HUT,1920 BANK STREET,45.36782074,-75.66235352,,,927,Hunt Club Woods - Quintarra - Revelstoke
food,restaurant,regular,1,20180629,PIZZA HUT,"2311 St Joseph Blvd, Orléans, ON K1C 1E7",45.4683333,-75.5315737,,,915,Convent Glen - Orléans Woods
food,restaurant,regular,1,20180629,PIZZA HUT,474 HAZELDEAN ROAD,45.29763031,-75.88817596,,,924,Glen Cairn - Kanata South Business Park
food,restaurant,regular,1,20180629,PIZZA HUT,"526 Montreal Rd, Vanier, ON K1K 0T9",45.4406554,-75.6460482,,,940,Overbrook - McArthur
food,restaurant,regular,1,20180629,PIZZA HUT,681 MONTREAL ROAD,45.44379044,-75.63983917,,,935,Manor Park
food,restaurant,regular,1,20180629,PIZZA HUT,"855 Bank St, Ottawa, ON K1S 3W2",45.4014765,-75.6873487,,,923,Glebe - Dows Lake
food,fast food,regular,0,20180706,PIZZA LOVERS,223 LAURIER AVENUE EAST,45.42591476,-75.68169403,380,,949,Sandy Hill
food,fast food,regular,0,20180706,PIZZA MIA,8154 JEANNE D'ARC BOULEVARD,45.48762131,-75.51164246,72,,76,Chatelaine Village
food,fast food,regular,1,20180628,PIZZA PIZZA,1160 BEAVERWOOD ROAD,45.22384262,-75.68383026,369,,64,Manotick
food,fast food,regular,1,20180628,PIZZA PIZZA,1191 ST LAURENT BOULEVARD,45.42282486,-75.63576508,369,,940,Overbrook - McArthur
food,fast food,regular,1,20180628,PIZZA PIZZA,1197 WELLINGTON STREET WEST,45.40047455,-75.73020172,369,,47,Hintonburg - Mechanicsville
food,fast food,regular,1,20180628,PIZZA PIZZA,1250 STITTSVILLE MAIN STREET,45.26856613,-75.93170166,369,,951,Stittsville
food,fast food,regular,1,20180628,PIZZA PIZZA,1338 RICHMOND ROAD,45.36674118,-75.78642273,369,,906,Britannia Village
food,fast food,regular,1,20180628,PIZZA PIZZA,1615 ORLEANS BOULEVARD,45.46115494,-75.5239563,369,,939,Orléans Village - Chateauneuf
food,fast food,regular,1,20180628,PIZZA PIZZA,1642 MERIVALE ROAD,45.34527969,-75.73122406,369,,31,Cityview - Crestview - Meadowlands
food,fast food,regular,1,20180628,PIZZA PIZZA,1675 TENTH LINE ROAD,45.4691391,-75.49182892,369,,920,Fallingbrook
food,fast food,regular,1,20180628,PIZZA PIZZA,1717 BANK STREET,45.37472153,-75.66530609,369,,903,Billings Bridge - Alta Vista
food,fast food,regular,1,20180628,PIZZA PIZZA,1779 CARLING AVENUE,45.37743759,-75.75440979,369,,931,Laurentian
food,fast food,regular,1,20180628,PIZZA PIZZA,1826 ROBERTSON ROAD,45.32720947,-75.81827545,369,,6,Bells Corners East
food,fast food,regular,1,20180628,PIZZA PIZZA,1910 ST LAURENT BOULEVARD,45.39912415,-75.62367249,369,,919,Elmvale - Canterbury
food,fast food,regular,1,20180628,PIZZA PIZZA,1950 MONTREAL ROAD,45.44620514,-75.59570313,369,,3,Beacon Hill South - Cardinal Heights
food,fast food,regular,1,20180628,PIZZA PIZZA,1958 PORTOBELLO BOULEVARD,45.46673584,-75.46663666,369,,942,Portobello South
food,fast food,regular,1,20180628,PIZZA PIZZA,230 ELGIN STREET,45.41859818,-75.69113922,369,,24,Centretown
food,fast food,regular,1,20180628,PIZZA PIZZA,2301 NAVAHO DRIVE,45.3529892,-75.75576019,369,,31,Cityview - Crestview - Meadowlands
food,fast food,regular,1,20180628,PIZZA PIZZA,2369 ST JOSEPH BOULEVARD,45.46906281,-75.53011322,369,,915,Convent Glen - Orléans Woods
food,fast food,regular,1,20180628,PIZZA PIZZA,2515 BANK STREET,45.35432053,-75.64589691,369,,97,South Keys - Greenboro West
